232	-33.655659	0.017383	400.000000
233	-34.547146	0.016075	200.000000
234	-34.546135	0.015578	700.000000
235	-33.321331	0.018784	1200.000000
236	-33.835564	0.018193	300.000000
237	-31.194572	0.025672	200.000000
238	-31.941248	0.021377	500.000000
239	-30.857658	0.022855	600.000000
240	-31.039074	0.022874	800.000000
241	-31.563278	0.022270	700.000000
242	-34.956707	0.014854	500.000000
243	-38.787762	0.009396	400.000000
244	-39.549675	0.009185	400.000000
245	-42.491459	0.006512	600.000000
246	-42.851837	0.005825	800.000000
247	-44.362957	0.004716	600.000000
248	-47.032536	0.003819	1000.000000
249	-46.705730	0.003706	900.000000
250	-45.383148	0.004454	1100.000000
251	-35.391338	0.013176	1100.000000
252	-29.572905	0.026979	900.000000
253	-25.494173	0.045502	900.000000
254	-23.815329	0.055309	1100.000000
255	-27.632423	0.033425	1000.000000
256	-31.034153	0.024268	700.000000
257	-29.260725	0.028602	800.000000
258	-32.423737	0.020659	600.000000
259	-34.936665	0.015227	500.000000
260	-33.746872	0.017443	1100.000000
261	-31.488190	0.021067	400.000000
262	-31.552834	0.021144	500.000000
263	-30.365383	0.025037	400.000000
264	-30.297668	0.025838	200.000000
265	-29.733307	0.027382	400.000000
266	-28.510511	0.032011	400.000000
267	-27.957415	0.034445	500.000000
268	-28.293406	0.033352	400.000000
269	-29.678553	0.029753	400.000000
270	-29.272409	0.030619	400.000000
271	-29.790684	0.027866	700.000000
272	-30.035019	0.026855	600.000000
273	-30.364281	0.025921	600.000000
274	-30.507252	0.024811	600.000000
275	-31.974363	0.019898	800.000000
276	-33.535366	0.017099	700.000000
277	-36.501762	0.012052	500.000000
278	-34.842892	0.014300	300.000000
279	-33.031399	0.018521	400.000000
280	-33.304089	0.018377	400.000000
281	-37.000034	0.011809	600.000000
282	-37.756882	0.010729	400.000000
283	-37.744289	0.011036	400.000000
284	-42.271000	0.006315	400.000000
285	-44.476849	0.004710	600.000000
286	-40.226173	0.007517	900.000000
287	-34.085861	0.016685	600.000000
288	-33.385918	0.016493	600.000000
